Facility ID,Facility Name,Description,Facility Address 1,Facility City,Facility State,Facility Zip Code,Facility County,Facility Latitude,Facility Longitude,Facility Location,Full Address
3914,St. Josephs Place,Residential Health Care Facility - SNF,160 East Main Street,Port Jervis,New York,12771,Orange,41.367915999999994,-74.682487,"(41.367915999999994, -74.682487)","160 East Main Street, Port Jervis, NY, US"
8618,One Fordham Plaza,Diagnostic and Treatment Center Extension Clinic,470 East Fordam Road,Bronx,New York,10458,Bronx,40.860481,-73.889351,"(40.860481, -73.889351)","470 East Fordam Road, Bronx, NY, US"
6691,Greenwich Medical Center,Hospital Extension Clinic,1134 State Route 29,Greenwich,New York,12834,Washington,43.102971000000004,-73.517392,"(43.102971000000004, -73.517392)","1134 State Route 29, Greenwich, NY, US"
9734,Henrietta Primary Care,Hospital Extension Clinic,300 Red Creek,Rochester,New York,14623,Monroe,43.065896,-77.630849,"(43.065896, -77.630849)","300 Red Creek, Rochester, NY, US"
1850,Westchester County Department of Health,Certified Home Health Agency,145 Huguenot Street,New Rochelle,New York,10801,Westchester,40.913258,-73.779434,"(40.913258, -73.779434)","145 Huguenot Street, New Rochelle, NY, US"
757,Rensselaer County Department of Health,Diagnostic and Treatment Center,1600 7th Avenue,Troy,New York,12180,Rensselaer,42.728802,-73.686127,"(42.728802, -73.686127)","1600 7th Avenue, Troy, NY, US"
8566,RPCI Amherst Center,Hospital Extension Clinic,100 College Parkway,Williamsville,New York,14221,Erie,42.959019,-78.725639,"(42.959019, -78.725639)","100 College Parkway, Williamsville, NY, US"
343,The Grand Rehabilitation and Nursing at Batavia,Residential Health Care Facility - SNF,257 State St,Batavia,New York,14020,Genesee,43.009781,-78.18177800000001,"(43.009781, -78.18177800000001)","257 State St, Batavia, NY, US"
1687,Meadow Park Rehabilitation and Health Care Center LLC,Residential Health Care Facility - SNF,78-10 164th Street,Flushing,New York,11366,Queens,40.722590999999994,-73.80477900000001,"(40.722590999999994, -73.80477900000001)","78-10 164th Street, Flushing, NY, US"
201,Fishkill Center for Rehabilitation and Nursing,Residential Health Care Facility - SNF,22 Robert R. Kasin Way,Beacon,New York,12508,Dutchess,41.521412,-73.97273299999999,"(41.521412, -73.97273299999999)","22 Robert R. Kasin Way, Beacon, NY, US"
1277,East Haven Nursing & Rehabilitation Center,Residential Health Care Facility - SNF,2323-27 Eastchester Road,Bronx,New York,10469,Bronx,40.859859,-73.843124,"(40.859859, -73.843124)","2323-27 Eastchester Road, Bronx, NY, US"
10033,Help Morris Clinic,Diagnostic and Treatment Center Extension Clinic,285 East 171st Street,Bronx,New York,10452,Bronx,40.838910999999996,-73.910226,"(40.838910999999996, -73.910226)","285 East 171st Street, Bronx, NY, US"
7735,Orange Regional Medical Pavilion,Hospital Extension Clinic,75 Crystal Run Road,Middletown,New York,10940,Orange,41.447765000000004,-74.360641,"(41.447765000000004, -74.360641)","75 Crystal Run Road, Middletown, NY, US"
6208,Center for Health Services-Midwood,Hospital Extension Clinic,2171 Nostrand Ave,Brooklyn,New York,11210,Kings,40.631809000000004,-73.947487,"(40.631809000000004, -73.947487)","2171 Nostrand Ave, Brooklyn, NY, US"
4603,Eugenio Maria De Hostos Microsociety Sch,School Based Hospital Extension Clinic,75 Morris Street,Yonkers,New York,10705,Westchester,40.922081,-73.89981800000001,"(40.922081, -73.89981800000001)","75 Morris Street, Yonkers, NY, US"
4136,Brook Plaza Ambulatory Surgical Center Inc,Diagnostic and Treatment Center,1901 Utica Avenue,Brooklyn,New York,11234,Kings,40.625282,-73.927483,"(40.625282, -73.927483)","1901 Utica Avenue, Brooklyn, NY, US"
7615,Chemical Dependence Treatment Program,Hospital Extension Clinic,111 Water Street,Staten Island,New York,10304,Richmond,40.62706,-74.077621,"(40.62706, -74.077621)","111 Water Street, Staten Island, NY, US"
9621,NYU Langone Levit Medical Arts Pavilion,Hospital Extension Clinic,1300 Avenue P,Brooklyn,New York,11229,Kings,40.610157,-73.960342,"(40.610157, -73.960342)","1300 Avenue P, Brooklyn, NY, US"
438,The Children's Aid Society,Diagnostic and Treatment Center Extension Clinic,14-32 West 118th Street,New York,New York,10026,New York,40.802593,-73.947128,"(40.802593, -73.947128)","14-32 West 118th Street, New York, NY, US"
6754,Medcare LLC,Diagnostic and Treatment Center,468 Lafayette Avenue,Brooklyn,New York,11205,Kings,40.689243,-73.956383,"(40.689243, -73.956383)","468 Lafayette Avenue, Brooklyn, NY, US"
8522,Worcester Central School,School Based Hospital Extension Clinic,198 Main Street,Worcester,New York,12197,Otsego,42.591783,-74.743999,"(42.591783, -74.743999)","198 Main Street, Worcester, NY, US"
9501,Highland Breast Imaging at Jordan and Highland Medical Imaging at Jordan,Hospital Extension Clinic,82 Holland Street,Rochester,New York,14605,Monroe,43.168159,-77.603317,"(43.168159, -77.603317)","82 Holland Street, Rochester, NY, US"
6877,Dr Lydia T Wright School,School Based Hospital Extension Clinic,100 Appenheimer Street,Buffalo,New York,14222,Erie,42.923153000000006,-78.835899,"(42.923153000000006, -78.835899)","100 Appenheimer Street, Buffalo, NY, US"
10221,Sunnyview Therapy Services at Hudson Valley Plaza,Hospital Extension Clinic,75 Vandenburgh Avenue,Troy,New York,12180,Rensselaer,42.697399,-73.689853,"(42.697399, -73.689853)","75 Vandenburgh Avenue, Troy, NY, US"
6629,"Endoscopy Center of Western New York, LLC",Diagnostic and Treatment Center,60 Maple Road,Williamsville,New York,14221,Erie,42.99139,-78.786018,"(42.99139, -78.786018)","60 Maple Road, Williamsville, NY, US"
521,The Grand Rehabilitation and Nursing at Great Neck,Residential Health Care Facility - SNF,15 St Pauls Place,Great Neck,New York,11021,Nassau,40.788807,-73.722359,"(40.788807, -73.722359)","15 St Pauls Place, Great Neck, NY, US"
9599,Outpatient Oncology Clinic-Greece,Hospital Extension Clinic,155 Bellwood Drive,Rochester,New York,14606,Monroe,43.191257,-77.701546,"(43.191257, -77.701546)","155 Bellwood Drive, Rochester, NY, US"
6855,Mapleton Clinic Treatment Program,Hospital Extension Clinic,1083 Mcdonald Avenue,Brooklyn,New York,11230,Kings,40.626877,-73.976349,"(40.626877, -73.976349)","1083 Mcdonald Avenue, Brooklyn, NY, US"
7125,Child Protection Center,Hospital Extension Clinic,3314 Steuben Avenue,Bronx,New York,10467,Bronx,40.878609000000004,-73.881218,"(40.878609000000004, -73.881218)","3314 Steuben Avenue, Bronx, NY, US"
8500,"Eastern Orange Ambulatory Surgery Center, LLC",Diagnostic and Treatment Center,21 Laurel Avenue,Cornwall,New York,12518,Orange,41.43586,-74.041901,"(41.43586, -74.041901)","21 Laurel Avenue, Cornwall, NY, US"
10170,Lotus Health and Wellness,Diagnostic and Treatment Center,512 W 126th Street,New York,New York,10027,New York,40.814529,-73.956153,"(40.814529, -73.956153)","512 W 126th Street, New York, NY, US"
7513,Comprehensive Community Hospice of Parker Jewish Institute,Hospice,271-11 76th Avenue,New Hyde Park,New York,11040,Nassau,40.753952000000005,-73.706223,"(40.753952000000005, -73.706223)","271-11 76th Avenue, New Hyde Park, NY, US"
6283,Hemodialysis/CAPD Outpatient Center,Hospital Extension Clinic,37 Albany Ave,Kingston,New York,12401,Ulster,41.932644,-74.01409100000001,"(41.932644, -74.01409100000001)","37 Albany Ave, Kingston, NY, US"
7643,"Lutheran Center at Poughkeepsie, Inc",Residential Health Care Facility - SNF,965 Duthcess Turnpike,Poughkeepsie,New York,12603,Dutchess,41.711265999999995,-73.864227,"(41.711265999999995, -73.864227)","965 Duthcess Turnpike, Poughkeepsie, NY, US"
9306,Bridgewater Center for Dialysis,Diagnostic and Treatment Center,159-163 Front Street,Binghamton,New York,13902,Broome,42.100978999999995,-75.916901,"(42.100978999999995, -75.916901)","159-163 Front Street, Binghamton, NY, US"
1582,Upper East Side Rehabilitation and Nursing Center,Residential Health Care Facility - SNF,211 East 79 St,New York,New York,10021,New York,40.774136,-73.956795,"(40.774136, -73.956795)","211 East 79 St, New York, NY, US"
9365,NYP/Queens Wound Healing Center,Hospital Extension Clinic,144-45 87th Avenue,Jamaica,New York,11435,Queens,40.706882,-73.811638,"(40.706882, -73.811638)","144-45 87th Avenue, Jamaica, NY, US"
8516,Fort Tryon Long Term Home Health Care Program,Long Term Home Health Care Program,3525 Baychester Avenue,Bronx,New York,10466,Bronx,40.881912,-73.839577,"(40.881912, -73.839577)","3525 Baychester Avenue, Bronx, NY, US"
9949,PS 188,School Based Hospital Extension Clinic,3314 Neptune Avenue,Brooklyn,New York,11224,Kings,40.577161,-74.000163,"(40.577161, -74.000163)","3314 Neptune Avenue, Brooklyn, NY, US"
7526,FMS-Atlantic Peritoneal Dialysis & Home Training Center,Diagnostic and Treatment Center Extension Clinic,59-61 Atlantic Avenue,Brooklyn,New York,11201,Kings,40.691353,-73.998047,"(40.691353, -73.998047)","59-61 Atlantic Avenue, Brooklyn, NY, US"
3461,Family Health Centers of Comm Mem Hosp,Primary Care Hospital - Critical Access Hospital Extension Clinic,117 West Main Street,Waterville,New York,13480,Oneida,42.930893,-75.380669,"(42.930893, -75.380669)","117 West Main Street, Waterville, NY, US"
5537,A O Fox Memorial Adult Day Center,Adult Day Health Care Program - Offsite,21 Ford Avenue,Oneonta,New York,13820,Otsego,42.456699,-75.06175999999999,"(42.456699, -75.06175999999999)","21 Ford Avenue, Oneonta, NY, US"
6127,Third Avenue Imaging LLC,Diagnostic and Treatment Center,2781 Third Ave,Bronx,New York,10455,Bronx,40.814968,-73.919823,"(40.814968, -73.919823)","2781 Third Ave, Bronx, NY, US"
3055,Visiting Nurse Association of Utica and Oneida County Inc,Long Term Home Health Care Program,1650 Champlin Avenue,Utica,New York,13502,Oneida,43.099613,-75.27552800000001,"(43.099613, -75.27552800000001)","1650 Champlin Avenue, Utica, NY, US"
782,Cornerstone Family Healthcare:  New City,Diagnostic and Treatment Center Extension Clinic,260 North Little Tor Road,New City,New York,10956,Rockland,41.163104,-74.002797,"(41.163104, -74.002797)","260 North Little Tor Road, New City, NY, US"
10368,UR Medicine/Thompson Health OB/GYN - Geneva,Hospital Extension Clinic,765 Geneva Crossing Way,Geneva,New York,14456,Ontario,42.867967,-76.982877,"(42.867967, -76.982877)","765 Geneva Crossing Way, Geneva, NY, US"
9053,NY-Presbyterian Lawrence Hospital Rehabilitation & Sports Medicine - Eastchester,Hospital Extension Clinic,329 White Plains Road,Eastchester,New York,10709,Westchester,40.951462,-73.816711,"(40.951462, -73.816711)","329 White Plains Road, Eastchester, NY, US"
9661,St. Joseph's Medical Center Imaging Center,Hospital Extension Clinic,3050 Corlear Avenue,Bronx,New York,10463,Bronx,40.879661999999996,-73.90827900000001,"(40.879661999999996, -73.90827900000001)","3050 Corlear Avenue, Bronx, NY, US"
10085,Sea Crest Dialysis Center,Diagnostic and Treatment Center,3035 West 24th Street,Brooklyn,New York,11224,Kings,40.572156,-73.990344,"(40.572156, -73.990344)","3035 West 24th Street, Brooklyn, NY, US"
140,Meadowbrook Healthcare,Residential Health Care Facility - SNF,154 Prospect Avenue,Plattsburgh,New York,12901,Clinton,44.703545,-73.473961,"(44.703545, -73.473961)","154 Prospect Avenue, Plattsburgh, NY, US"
4862,LISH at Riverhead,Diagnostic and Treatment Center Extension Clinic,883 E Main Street,Riverhead,New York,11901,Suffolk,40.924393,-72.650963,"(40.924393, -72.650963)","883 E Main Street, Riverhead, NY, US"
9909,Surgery of Tomorrow,Diagnostic and Treatment Center,1766 East 12th Street,Brooklyn,New York,11229,Kings,40.606271,-73.960884,"(40.606271, -73.960884)","1766 East 12th Street, Brooklyn, NY, US"
10185,UPSTATE Cancer Center at Seneca Hill,Hospital Extension Clinic,"Seneca Hill Health Campus, Suite 200, 105 CR 45A",Oswego,New York,13126,Oswego,43.395936999999996,-76.45897,"(43.395936999999996, -76.45897)","Seneca Hill Health Campus, Suite 200, 105 CR 45A, Oswego, NY, US"
9214,Olean General Hospital School-Based Portable Dental Equipment,School Based Hospital Extension Clinic,515 Main Street,Olean,New York,14760,Cattaraugus,42.089844,-78.42688000000001,"(42.089844, -78.42688000000001)","515 Main Street, Olean, NY, US"
9806,Saratoga Outpatient Center,Hospital Extension Clinic,254 Church Street,Saratoga Springs,New York,12866,Saratoga,43.084209,-73.797444,"(43.084209, -73.797444)","254 Church Street, Saratoga Springs, NY, US"
3182,Highpointe on Michigan Health Care Facility,Residential Health Care Facility - SNF,1031 Michigan Avenue,Buffalo,New York,14203,Erie,42.900936,-78.86274,"(42.900936, -78.86274)","1031 Michigan Avenue, Buffalo, NY, US"
1409,Bedford Center for Nursing and Rehabilitation,Residential Health Care Facility - SNF,40 Heyward Street,Brooklyn,New York,11249,Kings,40.700287,-73.95818299999999,"(40.700287, -73.95818299999999)","40 Heyward Street, Brooklyn, NY, US"
4447,NFMMC Summit Park Mall Clinic,Hospital Extension Clinic,6934 Williams Road,Niagara Falls,New York,14304,Niagara,43.084652,-78.94072,"(43.084652, -78.94072)","6934 Williams Road, Niagara Falls, NY, US"
6654,Grand Concourse Dialysis Facility,Diagnostic and Treatment Center,1780 Grand Concourse,Bronx,New York,10457,Bronx,40.846325,-73.909164,"(40.846325, -73.909164)","1780 Grand Concourse, Bronx, NY, US"
9642,HRHCare Kraus Family Health Center of the Hamptons,Diagnostic and Treatment Center Extension Clinic,330 Meeting House Lane,Southampton,New York,11968,Suffolk,40.886414,-72.377892,"(40.886414, -72.377892)","330 Meeting House Lane, Southampton, NY, US"
710,Montgomery Nursing and Rehabilitation Center,Residential Health Care Facility - SNF,"2817 Albany Post Road, Box 158",Montgomery,New York,12549,Orange,41.545601,-74.238609,"(41.545601, -74.238609)","2817 Albany Post Road, Box 158, Montgomery, NY, US"
6914,Harlem Health Center,Diagnostic and Treatment Center Extension Clinic,1333 Morningside Avenue,New York,New York,10027,New York,40.813541,-73.937134,"(40.813541, -73.937134)","1333 Morningside Avenue, New York, NY, US"
5602,Johnathan Williams Houses Child HC,Diagnostic and Treatment Center Extension Clinic,833 Roebling Street,Brooklyn,New York,11211,Kings,40.713296,-73.95835600000001,"(40.713296, -73.95835600000001)","833 Roebling Street, Brooklyn, NY, US"
2954,"Nassau County Department of Mental Health, Chemical Dependency and Developmental Disability Services - Methadone Maintenance Clinic",Diagnostic and Treatment Center,Bldg K 2201 Hempstead Turnpike,East Meadow,New York,11554,Nassau,40.725353000000005,-73.554321,"(40.725353000000005, -73.554321)","Bldg K 2201 Hempstead Turnpike, East Meadow, NY, US"
10136,Betances Health Center,Diagnostic and Treatment Center Extension Clinic,1427 Broadway,Brooklyn,New York,11221,Kings,40.688325,-73.919851,"(40.688325, -73.919851)","1427 Broadway, Brooklyn, NY, US"
2966,Visiting Nurse Service of New York Home Care,Long Term Home Health Care Program,1250 Broadway,New York,New York,10001,New York,40.747776,-73.988197,"(40.747776, -73.988197)","1250 Broadway, New York, NY, US"
6953,Advanced Endoscopy Center,Diagnostic and Treatment Center,5500 Broadway,Bronx,New York,10463,Bronx,40.876979999999996,-73.906044,"(40.876979999999996, -73.906044)","5500 Broadway, Bronx, NY, US"
6357,West Hertel Academy,School Based Hospital Extension Clinic,489 Hertel Avenue,Buffalo,New York,14207,Erie,42.946358000000004,-78.890274,"(42.946358000000004, -78.890274)","489 Hertel Avenue, Buffalo, NY, US"
9268,Neighborhood Health Center Mattina,Diagnostic and Treatment Center Extension Clinic,300 Niagara Street,Buffalo,New York,14201,Erie,42.892193,-78.883812,"(42.892193, -78.883812)","300 Niagara Street, Buffalo, NY, US"
6901,Harvey Austin School #97,School Based Hospital Extension Clinic,1405 Sycamore Street,Buffalo,New York,14211,Erie,42.903786,-78.819626,"(42.903786, -78.819626)","1405 Sycamore Street, Buffalo, NY, US"
4795,Sisters Health Center Amherst,Hospital Extension Clinic,210 John Glenn Drive,Amherst,New York,14228,Erie,43.02816,-78.806714,"(43.02816, -78.806714)","210 John Glenn Drive, Amherst, NY, US"
5640,Wm F Ryan Community Health Center Inc-NENA,Diagnostic and Treatment Center Extension Clinic,279 East Third Street,New York,New York,10009,New York,40.721508,-73.980034,"(40.721508, -73.980034)","279 East Third Street, New York, NY, US"
6976,LIJ Center for Advanced Medicine,Hospital Extension Clinic,450 Lakeville Road,Lake Success,New York,11042,Nassau,40.753628000000006,-73.703323,"(40.753628000000006, -73.703323)","450 Lakeville Road, Lake Success, NY, US"
463,"The Brightonian, Inc",Residential Health Care Facility - SNF,1919 Elmwood Avenue,Rochester,New York,14620,Monroe,43.125744,-77.586365,"(43.125744, -77.586365)","1919 Elmwood Avenue, Rochester, NY, US"
9437,Regional Wound Care Center,Hospital Extension Clinic,267 Hill Road,Rome,New York,13440,Oneida,43.220039,-75.418999,"(43.220039, -75.418999)","267 Hill Road, Rome, NY, US"
9855,Health Care for the Homeless Center,Diagnostic and Treatment Center Extension Clinic,169 West 133rd Street,New York,New York,10030,New York,40.813964,-73.943913,"(40.813964, -73.943913)","169 West 133rd Street, New York, NY, US"
4934,Center for Recovery,Hospital Extension Clinic,101 Ridge Street,Glens Falls,New York,12801,Warren,43.312473,-73.64361600000001,"(43.312473, -73.64361600000001)","101 Ridge Street, Glens Falls, NY, US"
